file_id,path_raw,source_dataset,source_id,source_group_id,claimed_class,label_type_orig,orig_split,orig_onset,orig_offset,duration,sample_rate_orig,channels,license,attribution,redistributable,download_date,checksum_sha256
desed_alarm_bell_4a8f8fe2,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/329896_7.wav,desed_soundbank,eval/329896_7,freesound_329896,alarm_bell,isolated_event,eval,0.0,0.590,0.59,44100,1,CC-BY,YleArkisto (freesound:329896),yes,2026-09-14,4a8f8fe2c80e9786f06f75b6d6a2928b8062047bd7c72ad302b270a8df8698a6
desed_alarm_bell_4acef7b3,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/268823_2.wav,desed_soundbank,train/268823_2,freesound_268823,alarm_bell,isolated_event,train,0.0,0.311,0.311,44100,1,CC-BY,kwahmah_02 (freesound:268823),yes,2026-09-14,4acef7b309e3f15239d202c11ec1c867206439b0bfe5db1b27553b91ee1ae2a6
desed_alarm_bell_4c60bea6,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/131641_0.wav,desed_soundbank,train/131641_0,freesound_131641,alarm_bell,isolated_event,train,0.0,5.375,5.375,44100,1,CC-BY-NC,lth_stp (freesound:131641),labels_only,2026-09-14,4c60bea636b649ef95d8529277caddf0e648cdc4df86d29895ee222d1ae649e9
desed_alarm_bell_4dcf1840,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/233645_17.wav,desed_soundbank,eval/233645_17,freesound_233645,alarm_bell,isolated_event,eval,0.0,1.012,1.012,44100,1,CC-BY-NC,zanox (freesound:233645),labels_only,2026-09-14,4dcf1840e6916bbbae1b04d930b6e4dbaae178253bf4a8bc5bd88b7e88eabeb7
desed_alarm_bell_4f72d71e,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/268823_9.wav,desed_soundbank,train/268823_9,freesound_268823,alarm_bell,isolated_event,train,0.0,0.311,0.311,44100,1,CC-BY,kwahmah_02 (freesound:268823),yes,2026-09-14,4f72d71ef088bd1481ee59b4c63c9e0cd965d21596a43345273c5e1e4cd5e8ca
desed_alarm_bell_50944ebc,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/271399_4.wav,desed_soundbank,eval/271399_4,freesound_271399,alarm_bell,isolated_event,eval,0.0,1.895,1.895,44100,1,CC-BY,YleArkisto (freesound:271399),yes,2026-09-14,50944ebc360afb90845553e100f0c5c06d982f531b54087509f95ed7e0e8a6e6
desed_alarm_bell_53935871,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/151242_9.wav,desed_soundbank,train/151242_9,freesound_151242,alarm_bell,isolated_event,train,0.0,0.485,0.485,44100,1,CC-BY-NC,Tempouser (freesound:151242),labels_only,2026-09-14,53935871bf35f27ed17000e9924b76dd3650e84aee04468185c3451370e70f16
desed_alarm_bell_5620a7d9,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/233645_1.wav,desed_soundbank,eval/233645_1,freesound_233645,alarm_bell,isolated_event,eval,0.0,1.001,1.001,44100,1,CC-BY-NC,zanox (freesound:233645),labels_only,2026-09-14,5620a7d91c961f1dfedb410973c8c498658ef7d5bb0ba64982b95e90e53a12ec
desed_alarm_bell_56a3938e,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/255193_4.wav,desed_soundbank,train/255193_4,freesound_255193,alarm_bell,isolated_event,train,0.0,0.242,0.242,44100,1,CC-BY,michael_kur95 (freesound:255193),yes,2026-09-14,56a3938ee021d4a6a29bed92ef6925bbbfac7a074f453b493c3ae757cf3a2602
desed_alarm_bell_56bca464,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/151242_11.wav,desed_soundbank,train/151242_11,freesound_151242,alarm_bell,isolated_event,train,0.0,0.482,0.482,44100,1,CC-BY-NC,Tempouser (freesound:151242),labels_only,2026-09-14,56bca4644404fa98154005b8a42227fa0da0d12c4d09f54f26b1e483b54e5561
desed_alarm_bell_5789beb0,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/264106_9.wav,desed_soundbank,train/264106_9,freesound_264106,alarm_bell,isolated_event,train,0.0,0.486,0.486,44100,1,CC-BY,kwahmah_02 (freesound:264106),yes,2026-09-14,5789beb068b60a512ea8db1107e2eb4a3527a14a45c556662bc00246c45dec28
desed_alarm_bell_589d76f9,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/424946_3.wav,desed_soundbank,train/424946_3,freesound_424946,alarm_bell,isolated_event,train,0.0,3.832,3.832,44100,1,CC0,blukotek (freesound:424946),yes,2026-09-14,589d76f95267f2918934077a8b9eafecfc2c48b4e806e285fc2f3b70e57200d6
desed_alarm_bell_58e96ac2,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/41629.wav,desed_soundbank,train/41629,freesound_41629,alarm_bell,isolated_event,train,0.0,3.209,3.209,44100,1,CC-BY,digifishmusic (freesound:41629),yes,2026-09-14,58e96ac2fce0a26ca284bafb9cb219467fc97d8cbbb612efb97e7c83b01fc6c7
desed_alarm_bell_5b9ce681,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/275565.wav,desed_soundbank,train/275565,freesound_275565,alarm_bell,isolated_event,train,0.0,2.246,2.246,44100,1,CC-BY,kwahmah_02 (freesound:275565),yes,2026-09-14,5b9ce6810fd71119a93cbf55f6a2caa239700c705882dfe76bd801ae1accd093
desed_alarm_bell_5b9e6bd8,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/196838_3.wav,desed_soundbank,train/196838_3,freesound_196838,alarm_bell,isolated_event,train,0.0,0.315,0.315,44100,1,CC-BY,idepe (freesound:196838),yes,2026-09-14,5b9e6bd8d86b6560b4f76ed5db01a6edc4820cb32aba6b16b34bc6217c328539
desed_alarm_bell_5d6ca0a1,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/162851_1.wav,desed_soundbank,train/162851_1,freesound_162851,alarm_bell,isolated_event,train,0.0,0.518,0.518,44100,1,CC-BY-NC,Tempouser (freesound:162851),labels_only,2026-09-14,5d6ca0a1be9752c759eab231ed7bc539d201bbd71cc7be1ac37310ee0d1f5611
desed_alarm_bell_5dbbdf69,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/196838_7.wav,desed_soundbank,train/196838_7,freesound_196838,alarm_bell,isolated_event,train,0.0,0.312,0.312,44100,1,CC-BY,idepe (freesound:196838),yes,2026-09-14,5dbbdf6956c4551db2a40347f015fc949582aaaa1fbc1ed3a6d72715e99fe7ec
desed_alarm_bell_60367f06,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/151242_6.wav,desed_soundbank,train/151242_6,freesound_151242,alarm_bell,isolated_event,train,0.0,0.359,0.359,44100,1,CC-BY-NC,Tempouser (freesound:151242),labels_only,2026-09-14,60367f0647cf1086db56cd1ffd1734cce461c3035084e0c27f70544b5d362605
desed_alarm_bell_6157608c,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/264106_12.wav,desed_soundbank,train/264106_12,freesound_264106,alarm_bell,isolated_event,train,0.0,0.495,0.495,44100,1,CC-BY,kwahmah_02 (freesound:264106),yes,2026-09-14,6157608ce0cb274ed48b4eb4c6bda01c13eac436feb4fb7744db4043b37d4649
desed_alarm_bell_61becda7,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/268823_4.wav,desed_soundbank,train/268823_4,freesound_268823,alarm_bell,isolated_event,train,0.0,0.311,0.311,44100,1,CC-BY,kwahmah_02 (freesound:268823),yes,2026-09-14,61becda7ef937bf2f40c911d18df5ecd9e916650ecffb689e7860122df257701
desed_alarm_bell_6261dc0a,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/329896_1.wav,desed_soundbank,eval/329896_1,freesound_329896,alarm_bell,isolated_event,eval,0.0,0.672,0.672,44100,1,CC-BY,YleArkisto (freesound:329896),yes,2026-09-14,6261dc0a1c20b2332ef48b4312ca39576d6e502090c615f2d7e456e081e033bf
desed_alarm_bell_62ed06e7,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/255194_4.wav,desed_soundbank,train/255194_4,freesound_255194,alarm_bell,isolated_event,train,0.0,0.333,0.333,44100,1,CC-BY,michael_kur95 (freesound:255194),yes,2026-09-14,62ed06e7c41901c0eeba6accb9e6e1adc9590ba7a6685a12472bebfdcf6925c7
desed_alarm_bell_630dc66f,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/418898_5.wav,desed_soundbank,train/418898_5,freesound_418898,alarm_bell,isolated_event,train,0.0,0.316,0.316,44100,1,CC0,Lynx_5969 (freesound:418898),yes,2026-09-14,630dc66f5879abea8d5f97b91412675197533510c2e0c696bede0cce14feded8
desed_alarm_bell_66037bb2,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/233645_3.wav,desed_soundbank,eval/233645_3,freesound_233645,alarm_bell,isolated_event,eval,0.0,1.016,1.016,44100,1,CC-BY-NC,zanox (freesound:233645),labels_only,2026-09-14,66037bb20978de7c93f7780553a29da3d17d3d2d828b260122ed125cc35520a2
desed_alarm_bell_66c738d5,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/255193_3.wav,desed_soundbank,train/255193_3,freesound_255193,alarm_bell,isolated_event,train,0.0,0.242,0.242,44100,1,CC-BY,michael_kur95 (freesound:255193),yes,2026-09-14,66c738d531b80f5fe4f7fa65874ebf84c716a5abfd26ae7c926af4c7676c54b1
desed_alarm_bell_6b98ee0b,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/233645_0.wav,desed_soundbank,eval/233645_0,freesound_233645,alarm_bell,isolated_event,eval,0.0,1.016,1.016,44100,1,CC-BY-NC,zanox (freesound:233645),labels_only,2026-09-14,6b98ee0bd32e93ff8eaac5273993a94adc5745ec0dfbb71813519cca1c550dc8
desed_alarm_bell_6d17d863,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/189332_0.wav,desed_soundbank,train/189332_0,freesound_189332,alarm_bell,isolated_event,train,0.0,0.476,0.476,44100,1,CC0,sangtao (freesound:189332),yes,2026-09-14,6d17d863c97bbb294070421802b92af6ab693f3ffae8dc99cba1a0e96e32dd03
desed_alarm_bell_6e8803ee,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/264106_13.wav,desed_soundbank,train/264106_13,freesound_264106,alarm_bell,isolated_event,train,0.0,18.640,18.64,44100,1,CC-BY,kwahmah_02 (freesound:264106),yes,2026-09-14,6e8803eea93315a59cbba1c0e3e0edfd3b9ea8f02c261aee9425cde892d2bf18
desed_alarm_bell_7010b150,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/34853_3.wav,desed_soundbank,train/34853_3,freesound_34853,alarm_bell,isolated_event,train,0.0,0.321,0.321,44100,1,CC-Sampling+,jackstrebor (freesound:34853),labels_only,2026-09-14,7010b150c56e8fc37c3302f42670cda46f8b9222f1ad1aaf497664392290a75f
desed_alarm_bell_701b77fd,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/72558_1.wav,desed_soundbank,eval/72558_1,freesound_72558,alarm_bell,isolated_event,eval,0.0,0.328,0.328,44100,1,CC-BY-NC,Timbre (freesound:72558),labels_only,2026-09-14,701b77fda10ba5937d128d80efcb7703173589b0cceca6c861f68e78cc12a79d
desed_alarm_bell_70f81d45,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/268823_11.wav,desed_soundbank,train/268823_11,freesound_268823,alarm_bell,isolated_event,train,0.0,0.311,0.311,44100,1,CC-BY,kwahmah_02 (freesound:268823),yes,2026-09-14,70f81d45745c30ad51bd8358ab24fa1a2edc91671946c4d31cf500d9830aade4
desed_alarm_bell_727cfab7,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/162851_0.wav,desed_soundbank,train/162851_0,freesound_162851,alarm_bell,isolated_event,train,0.0,0.519,0.519,44100,1,CC-BY-NC,Tempouser (freesound:162851),labels_only,2026-09-14,727cfab738a3b8e32e268af0cde633d38f62c20b97a7d9242fa657987b8278d2
desed_alarm_bell_744e48bf,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/233645_13.wav,desed_soundbank,eval/233645_13,freesound_233645,alarm_bell,isolated_event,eval,0.0,1.007,1.007,44100,1,CC-BY-NC,zanox (freesound:233645),labels_only,2026-09-14,744e48bf02c7051d583e92ad512ac16fbc7e7463cbab0749850d8f973d379da2
desed_alarm_bell_748515ad,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/196838_2.wav,desed_soundbank,train/196838_2,freesound_196838,alarm_bell,isolated_event,train,0.0,0.319,0.319,44100,1,CC-BY,idepe (freesound:196838),yes,2026-09-14,748515ad33b6ab90094b5b744c5ac597f55431f7ffb0f4b011039b866c38f17c
desed_alarm_bell_74935f8d,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/411517_0.wav,desed_soundbank,train/411517_0,freesound_411517,alarm_bell,isolated_event,train,0.0,1.449,1.449,44100,1,CC-BY,mcmacca (freesound:411517),yes,2026-09-14,74935f8d2ba67fd88144859aa2ec643362e42d0f761d60eda1711cfc03326266
desed_alarm_bell_7552527e,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/151242_5.wav,desed_soundbank,train/151242_5,freesound_151242,alarm_bell,isolated_event,train,0.0,0.361,0.361,44100,1,CC-BY-NC,Tempouser (freesound:151242),labels_only,2026-09-14,7552527e79d979c2b28fde186d7c110f51b5ce7a2bce6b3916c4d3cb3c466edd
desed_alarm_bell_75735c8c,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/255193_1.wav,desed_soundbank,train/255193_1,freesound_255193,alarm_bell,isolated_event,train,0.0,0.242,0.242,44100,1,CC-BY,michael_kur95 (freesound:255193),yes,2026-09-14,75735c8c43d75af76ecde2cfbdc7d90334e4a8ebb9b5a0deda7a69c875a74504
desed_alarm_bell_77ea9d95,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/255194_1.wav,desed_soundbank,train/255194_1,freesound_255194,alarm_bell,isolated_event,train,0.0,0.333,0.333,44100,1,CC-BY,michael_kur95 (freesound:255194),yes,2026-09-14,77ea9d95968ae64b83e8d96a107c0b8bd1f8c03e42e4c8f63d6db724f26433d9
desed_alarm_bell_7866e774,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/79633.wav,desed_soundbank,eval/79633,freesound_79633,alarm_bell,isolated_event,eval,0.0,9.581,9.581,44100,1,CC-Sampling+,tymaue (freesound:79633),labels_only,2026-09-14,7866e7749310359e1fdf8729af11836ab2a527c55c0d2075ed2bdeb0c52270f9
desed_alarm_bell_7aaad03d,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/151242_7.wav,desed_soundbank,train/151242_7,freesound_151242,alarm_bell,isolated_event,train,0.0,0.359,0.359,44100,1,CC-BY-NC,Tempouser (freesound:151242),labels_only,2026-09-14,7aaad03d6cd5f2cbb084ffe8b5f4c379acf37a08232835944daeccafb8665913
desed_alarm_bell_7b54a1ea,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/268823_7.wav,desed_soundbank,train/268823_7,freesound_268823,alarm_bell,isolated_event,train,0.0,0.311,0.311,44100,1,CC-BY,kwahmah_02 (freesound:268823),yes,2026-09-14,7b54a1eac656e2fd8503efb2127049f9d20acee2dd6e5c162825bd4189010970
desed_alarm_bell_7ba72377,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/54277_3.wav,desed_soundbank,train/54277_3,freesound_54277,alarm_bell,isolated_event,train,0.0,3.884,3.884,44100,1,CC0,guitarguy1985 (freesound:54277),yes,2026-09-14,7ba72377105429983b4e7e0dbb0a2f8a9c53daee83cc8f683125cb8b4c815240
desed_alarm_bell_7bbe1dda,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/255193_0.wav,desed_soundbank,train/255193_0,freesound_255193,alarm_bell,isolated_event,train,0.0,0.236,0.236,44100,1,CC-BY,michael_kur95 (freesound:255193),yes,2026-09-14,7bbe1dda412650672ba777b917fb910491f76ef174f4128e1195e71b9d01414f
desed_alarm_bell_7ca271e9,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/330400_0.wav,desed_soundbank,train/330400_0,freesound_330400,alarm_bell,isolated_event,train,0.0,2.392,2.392,44100,1,CC0,dav0r (freesound:330400),yes,2026-09-14,7ca271e91d25d1a2400897a81332a03b4efb456e43bff82ca3cb51571697643a
desed_alarm_bell_7e5012d0,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/233645_4.wav,desed_soundbank,eval/233645_4,freesound_233645,alarm_bell,isolated_event,eval,0.0,1.005,1.005,44100,1,CC-BY-NC,zanox (freesound:233645),labels_only,2026-09-14,7e5012d029a43dec3c8757a30af99fda689bd162191291fe8823e8d6b2903426
desed_alarm_bell_7ece994a,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/382236_8.wav,desed_soundbank,train/382236_8,freesound_382236,alarm_bell,isolated_event,train,0.0,0.317,0.317,44100,1,CC-BY,sforsman (freesound:382236),yes,2026-09-14,7ece994a89facceb66646d2e69b6323f9600876ed6d3195d34b0cc54fff9eb53
desed_alarm_bell_7f3fcf5e,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/275072.wav,desed_soundbank,train/275072,freesound_275072,alarm_bell,isolated_event,train,0.0,2.238,2.238,44100,1,CC-BY,kwahmah_02 (freesound:275072),yes,2026-09-14,7f3fcf5e9649c53692e662ec7cf8772479b62ffc311640bc8edb0f9365ec9dc8
desed_alarm_bell_8071cb1b,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/382236_7.wav,desed_soundbank,train/382236_7,freesound_382236,alarm_bell,isolated_event,train,0.0,0.316,0.316,44100,1,CC-BY,sforsman (freesound:382236),yes,2026-09-14,8071cb1b95f4bff346c0bb2e97d4fbcd9b0d3f040e2c56a711afe93b01c8a2f1
desed_alarm_bell_80b5adeb,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/245445_1.wav,desed_soundbank,train/245445_1,freesound_245445,alarm_bell,isolated_event,train,0.0,2.541,2.541,44100,1,CC0,blukotek (freesound:245445),yes,2026-09-14,80b5adebfa78c5bd0a6b232d582966dad3c443ab00f4355ed97ca12d5c389faa
desed_alarm_bell_812da415,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/233645_8.wav,desed_soundbank,eval/233645_8,freesound_233645,alarm_bell,isolated_event,eval,0.0,0.992,0.992,44100,1,CC-BY-NC,zanox (freesound:233645),labels_only,2026-09-14,812da415b7667e4cc774d3caabde7882290b0f14053db71c1d418aff47c2d04c
desed_alarm_bell_84a326ed,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/110165.wav,desed_soundbank,train/110165,freesound_110165,alarm_bell,isolated_event,train,0.0,4.946,4.946,44100,1,CC0,2887679652 (freesound:110165),yes,2026-09-14,84a326ed5673c53a9096ad0ebec11b791778fa9168372e432e0a511282915e22
desed_alarm_bell_8b2a67c7,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/81061.wav,desed_soundbank,train/81061,freesound_81061,alarm_bell,isolated_event,train,0.0,2.125,2.125,44100,1,CC-BY-NC,burkay (freesound:81061),labels_only,2026-09-14,8b2a67c7a6913136ad5306257704205610aa7493f7c9c37eaf788371ee1eb0a3
desed_alarm_bell_8c2f0ef9,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/275069.wav,desed_soundbank,train/275069,freesound_275069,alarm_bell,isolated_event,train,0.0,2.262,2.262,44100,1,CC-BY,kwahmah_02 (freesound:275069),yes,2026-09-14,8c2f0ef96c253e8b5cc8be622b2549ed1d4d2153aa46588d83ecfe7308bfc664
desed_alarm_bell_8f32d817,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/271399_3.wav,desed_soundbank,eval/271399_3,freesound_271399,alarm_bell,isolated_event,eval,0.0,2.475,2.475,44100,1,CC-BY,YleArkisto (freesound:271399),yes,2026-09-14,8f32d8171d2f8e2e2156018131fd13e229240bfff08d222c73213ede99994f25
desed_alarm_bell_90839037,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/258175_1.wav,desed_soundbank,train/258175_1,freesound_258175,alarm_bell,isolated_event,train,0.0,3.648,3.648,44100,1,CC-BY,kwahmah_02 (freesound:258175),yes,2026-09-14,908390376da35d2f22fc5f2bfebd7f5e97169937d7d0b557db8614d8b706b2f9
desed_alarm_bell_91467225,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/162851_3.wav,desed_soundbank,train/162851_3,freesound_162851,alarm_bell,isolated_event,train,0.0,0.516,0.516,44100,1,CC-BY-NC,Tempouser (freesound:162851),labels_only,2026-09-14,914672253542c7e0a7950cdc2bce0e21414d98a89a95cdd382f87331efe0b8c2
desed_alarm_bell_91cde4de,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/196838_1.wav,desed_soundbank,train/196838_1,freesound_196838,alarm_bell,isolated_event,train,0.0,0.313,0.313,44100,1,CC-BY,idepe (freesound:196838),yes,2026-09-14,91cde4de8dd333e4ada9fdedb9a1f37028b5d0865c6ba1440f0ca41ecd908854
desed_alarm_bell_934d5d28,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/418898_2.wav,desed_soundbank,train/418898_2,freesound_418898,alarm_bell,isolated_event,train,0.0,0.315,0.315,44100,1,CC0,Lynx_5969 (freesound:418898),yes,2026-09-14,934d5d2825e7679fd601340a72fd2d0cafe6e4479b7d821652541d82739b7e3b
desed_alarm_bell_935cddf3,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/330400_2.wav,desed_soundbank,train/330400_2,freesound_330400,alarm_bell,isolated_event,train,0.0,9.045,9.045,44100,1,CC0,dav0r (freesound:330400),yes,2026-09-14,935cddf39592f3048e39490b49378daac296c1ec8969f8e8434a2cdbd9b20dbd
desed_alarm_bell_9548a650,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/196838_4.wav,desed_soundbank,train/196838_4,freesound_196838,alarm_bell,isolated_event,train,0.0,0.322,0.322,44100,1,CC-BY,idepe (freesound:196838),yes,2026-09-14,9548a650a38daeacde61eb8b76e3739245fa2b7a318f12dda053ff8b2d064180
desed_alarm_bell_9798d0e0,data/raw/desed_soundbank/audio/train/soundbank/foreground/Alarm_bell_ringing/275071.wav,desed_soundbank,train/275071,freesound_275071,alarm_bell,isolated_event,train,0.0,2.238,2.238,44100,1,CC-BY,kwahmah_02 (freesound:275071),yes,2026-09-14,9798d0e0f73fd5353566cc6efcb4b3bb6ed435814f72feb983a8aef2445e557d
desed_alarm_bell_984c7d8f,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Alarm_bell_ringing/329896_15.wav,desed_soundbank,eval/329896_15,freesound_329896,alarm_bell,isolated_event,eval,0.0,0.572,0.572,44100,1,CC-BY,YleArkisto (freesound:329896),yes,2026-09-14,984c7d8f41678629303bf1cd14f628e0235e3faf16a8f5030c3a9b44fd73fffa
